timestamp,zone_id,zone_type,vehicle_density,avg_speed_kmph,traffic_pattern_type,road_surface_type,honking_probability,public_transport_frequency,pedestrian_density,food_delivery_orders,public_gathering_indicator,college_schedule_flag,restaurant_active_orders,industrial_power_usage_kw,truck_arrival_frequency,machine_runtime_index,humidity,wind_speed,temperature,building_density,vegetation_density,allowed_dba_limit,predicted_noise_dba
2025-01-10 04:00:00,3,Commercial,112,22.621265270942427,Delivery Burst,Old Asphalt,0.8881913496613041,15,252,47,0,0,151,1464.5287335086455,18,0.26476717374475434,36.24620268320648,19.142483913711203,38.02709323216417,0.6362541383594504,0.3774472858299742,60,40.493343636257066
2025-01-10 05:00:00,1,Commercial,230,71.50300800410741,Night Highway,Old Asphalt,0.1992196858370765,30,285,90,0,0,60,1730.5549354705756,0,0.6213400214284492,83.33172704452474,0.92559758978495,18.75265505711755,0.39578758178798445,0.1365669267033004,55,38.36821882458894
2025-01-10 06:00:00,11,Residential,165,67.43912346532012,Delivery Burst,Fresh Asphalt,0.28418429571172876,8,267,83,0,1,17,3733.632186005158,23,0.5214886217058895,67.3665114081468,17.625063638891195,36.350194601301354,0.912893339562701,0.016639464201950283,50,56.79541624088965
2025-01-10 07:00:00,17,Residential,123,30.541597776036753,School Zone Slowdown,Fresh Asphalt,0.2889685249210585,30,290,67,0,0,85,4234.612997754535,35,0.8619440915809912,25.903168785692394,17.88756197523998,18.492293177511307,0.28790557578816084,0.7515530563490262,55,92.39296126848969
2025-01-10 08:00:00,8,Residential,153,32.694964992978235,Normal,Concrete,0.3770539310016988,13,332,138,0,0,136,1881.9424822080543,24,0.491712573490072,56.47625863321215,10.489783751830466,34.18157440560158,0.23157405045946824,0.23842370049535555,60,94.00916325149613
2025-01-10 09:00:00,4,Mixed,154,72.36431831684813,Evening Rush,Old Asphalt,0.3933206703851887,48,179,124,1,0,144,1483.104309169591,35,0.1277427635426891,35.731888625850125,2.739936572379349,16.28144000337318,0.6821650155249581,0.002007045838974042,55,47.124230057969555
2025-01-10 10:00:00,6,Residential,297,44.22286851042158,Normal,Fresh Asphalt,0.5445553246546755,36,414,72,0,0,127,4447.233791758386,30,0.004972485322349174,34.93222955525523,11.302919411138877,18.78368290460333,0.2987257344523812,0.872432357535145,45,43.91825333972397
2025-01-10 11:00:00,8,Residential,147,67.11953244050375,Morning Rush,Old Asphalt,0.15987976336644139,1,357,3,0,0,103,4996.824660963393,30,0.6778731204686652,90.54840075203929,12.572643198056994,15.774260962109018,0.603912651423169,0.4437888384909059,60,56.177199893286655
2025-01-10 12:00:00,3,Residential,164,17.578652526095954,Normal,Fresh Asphalt,0.6912466637859893,47,234,75,0,0,185,3351.768198308995,1,0.5499083871271615,77.11561610570817,17.155179156142225,17.92779633548967,0.9614186275277061,0.2388598796332252,50,55.22521045286443
2025-01-10 13:00:00,16,Residential,15,77.46741146163205,Night Highway,Old Asphalt,0.1675665393045065,45,342,72,0,1,140,4949.903074945903,18,0.33096290435844833,72.21729451431078,11.017907515391395,35.045972659999464,0.7588642171622322,0.26278997235541923,60,80.57557296427848
2025-01-10 14:00:00,3,Industrial,142,65.42520091799713,Delivery Burst,Fresh Asphalt,0.31030848210454753,13,195,76,0,0,177,3299.8313890095496,11,0.16897215003789035,37.91966128083939,8.214187918066765,29.170974926400923,0.6939652643182084,0.24053789330505027,45,61.639941244803566
2025-01-10 15:00:00,18,Mixed,82,82.09013875096089,Delivery Burst,Concrete,0.503345130606154,32,307,47,1,0,100,3667.3013600391246,9,0.4667153224039021,28.893007478071283,16.765823877082276,22.17639006511672,0.6598441798978245,0.194556161189272,50,81.79301514407081
2025-01-10 16:00:00,14,Commercial,81,16.25165221797266,Normal,Concrete,0.7964405615234773,34,79,101,0,1,5,1943.2800077175682,30,0.10028647247890565,85.31244659640126,19.619035947052378,39.14563081246469,0.3436314017596742,0.8412262245742964,60,79.92278582150274
2025-01-10 17:00:00,18,Residential,258,55.406232530650804,Evening Rush,Old Asphalt,0.7394692332387273,38,134,105,0,0,84,2164.8377349952675,21,0.3361084892211431,20.44096770068382,12.902064103158665,23.94584581388721,0.5461182597024835,0.17033163436986953,60,69.6986258075554
2025-01-10 18:00:00,2,Industrial,262,55.92524972842764,Evening Rush,Fresh Asphalt,0.6455343564105223,46,21,76,0,1,50,720.6783199469758,22,0.3792119062356344,49.10723177757647,17.48774074605619,39.09279913776554,0.47401880589341006,0.5618546838793986,45,85.0107259844993
2025-01-10 19:00:00,3,Industrial,295,35.044162946476504,Night Highway,Fresh Asphalt,0.15577326058017016,19,476,38,0,0,35,4113.750073825616,22,0.46561869483796214,40.82093772210001,11.974702256581285,15.897607687325806,0.9624594577776502,0.07732024467218734,55,46.73886479316243
2025-01-10 20:00:00,16,Industrial,267,43.96964608838691,Morning Rush,Old Asphalt,0.5470453456155777,1,330,57,1,1,70,4655.295154436,14,0.46662075133884684,62.778215026161774,13.795759828206114,37.139152813448476,0.39385618509658005,0.9495213761786002,55,44.708629739630794
2025-01-10 21:00:00,9,Commercial,89,8.228432879637545,Normal,Fresh Asphalt,0.08744650179988545,40,439,18,0,0,99,3117.1906684705605,25,0.25700564347427723,38.7881326914376,13.763342350978377,10.41466612292484,0.5772130971168412,0.6033139044459218,50,80.03901551016008
2025-01-10 22:00:00,4,Residential,150,68.39810328329602,Delivery Burst,Old Asphalt,0.37736317679665077,18,224,87,0,0,24,1718.2365422269925,2,0.8502109816019876,43.3404019496231,14.095739736805307,26.359096070972726,0.9504634906210001,0.9031525112022932,45,49.68782372931773
2025-01-10 23:00:00,1,Mixed,46,51.69241074926979,Normal,Fresh Asphalt,0.41351653028995916,36,57,112,0,0,138,770.0816268718313,22,0.3555435062567456,83.75298912448952,6.4202688785726725,22.691571828760445,0.8313445219514521,0.3978777794754952,45,35.16766302922308
2025-01-11 00:00:00,4,Mixed,129,9.907989408879772,Night Highway,Old Asphalt,0.03981143944575383,17,92,76,0,0,43,1325.7811485265747,19,0.22958730889251633,65.2391617553389,11.513227925434247,25.752635364159378,0.9716121914275384,0.8106720567624114,55,89.71761011867228
2025-01-11 01:00:00,1,Industrial,171,62.86425090164127,School Zone Slowdown,Fresh Asphalt,0.2739880994699718,15,191,76,0,1,13,1277.0521042592165,39,0.17580988341059023,30.926189549702627,11.882711679475907,26.60334495843097,0.6866642041175928,0.8536544794493112,55,72.37622348198377
2025-01-11 02:00:00,14,Commercial,245,44.676476564650976,School Zone Slowdown,Old Asphalt,0.9556494672664894,3,102,27,0,0,28,3067.6394208178654,38,0.3225783945033356,74.48536576218737,6.30143253426464,21.670940622031328,0.46702948379674725,0.7029492911786699,50,61.69626188047644
2025-01-11 03:00:00,16,Commercial,284,7.929207051125,Night Highway,Fresh Asphalt,0.9536326078296895,11,395,65,0,0,73,4725.1873268180225,7,0.06755288297753437,35.55944011099088,6.997047354073274,39.945935406582855,0.8613198203712473,0.09294746645370633,55,78.54419060054227
2025-01-11 04:00:00,8,Commercial,192,87.41665678208811,Delivery Burst,Concrete,0.3523270542525393,28,6,9,0,1,49,241.35943478990728,17,0.03290752298097166,52.47536975843601,15.244935300334294,39.29521570901878,0.4331650170986965,0.01608008640590597,50,54.99990398691715
2025-01-11 05:00:00,7,Mixed,23,85.67453216260245,Night Highway,Fresh Asphalt,0.043100108948324056,6,127,125,0,0,4,5.111497972239976,5,0.6051421968028677,68.495542762947,11.654476812344983,38.852361301137854,0.3318182415295088,0.1685596720562218,60,92.21996342572507
2025-01-11 06:00:00,3,Industrial,72,48.59670537251179,Delivery Burst,Old Asphalt,0.17909493932818155,13,54,57,1,0,199,3000.909721571628,26,0.61914713604919,40.39471530931155,2.9842229592633718,39.372551421297636,0.765031051231206,0.11809675696667843,50,39.117217336844654
2025-01-11 07:00:00,17,Residential,222,12.962155760002368,Evening Rush,Concrete,0.39221779343354013,11,230,141,1,0,109,1420.3023103985763,35,0.5295882026382897,48.80801110068442,16.752739773657446,33.79037196308195,0.7111645308274877,0.7251376641998437,50,73.45689143974167
2025-01-11 08:00:00,1,Mixed,106,69.1428038358803,Night Highway,Fresh Asphalt,0.9477796979692298,34,361,124,0,0,196,4402.7417116947845,14,0.7622851952317243,75.0612197978113,17.662285741486393,39.65771437078996,0.9031591220763164,0.5570068206893427,50,81.63736897167641
2025-01-11 09:00:00,16,Industrial,46,46.814143508986966,Delivery Burst,Concrete,0.14119906353718492,4,61,111,0,0,121,1636.251539529085,36,0.03915054427707798,90.34332150682576,9.322822959156284,36.77080675825425,0.9695398062528406,0.5259508645456058,60,63.14755447361056
2025-01-11 10:00:00,12,Industrial,292,30.708035654597293,Night Highway,Fresh Asphalt,0.7635158436682122,16,239,83,0,1,87,1448.6880026444464,4,0.9359731082094677,59.693379271960474,4.178148640458539,22.477979110972633,0.8857580697796432,0.25286730032814053,55,80.29810130396216
2025-01-11 11:00:00,19,Residential,171,46.770545089927325,Night Highway,Concrete,0.10868253937469208,41,89,142,0,0,56,1347.5531060914864,38,0.09506512325706051,20.747822866746706,18.952129908098104,33.543313251502234,0.2480174380706166,0.15460753673704164,50,90.61462387271416
2025-01-11 12:00:00,14,Residential,113,49.40775235946448,Delivery Burst,Old Asphalt,0.9812575773912768,31,231,95,0,0,25,724.2641363412206,8,0.6740229943935936,45.384781343137284,17.645391290391526,37.362035353768775,0.7316107463858146,0.2065479697688959,55,79.63963404075707
2025-01-11 13:00:00,6,Residential,40,52.83049441689883,Delivery Burst,Fresh Asphalt,0.381616499109135,9,456,32,0,1,5,2907.6523713855527,6,0.1333965889408093,49.89757511341509,4.88763492683677,31.378182207612774,0.8277859302912367,0.40027700741448013,50,53.56201202817867
2025-01-11 14:00:00,6,Commercial,236,42.504015660702755,Morning Rush,Fresh Asphalt,0.775234538899056,42,232,144,1,0,143,841.06801167105,19,0.8799054333077924,45.438021500168304,1.9118747260539481,22.683470216968118,0.9855429794801414,0.7401432067609529,55,68.71078248315214
2025-01-11 15:00:00,13,Residential,233,56.48920076681982,Night Highway,Old Asphalt,0.3425910828111318,16,353,140,1,0,59,2123.1557989514545,9,0.5107132869450313,52.720164583667206,8.813072150982135,11.973707260492757,0.499729039610107,0.25451661653646995,50,89.6962110715774
2025-01-11 16:00:00,19,Industrial,168,83.09245040154208,School Zone Slowdown,Concrete,0.6276688771588087,4,492,46,0,0,99,2304.8602612782443,25,0.08229354101797604,67.44996903637997,13.527939729874792,34.29090811181763,0.3359052698169183,0.6986130012587202,55,61.94586352894956
2025-01-11 17:00:00,8,Residential,77,35.792787403380245,Night Highway,Old Asphalt,0.19201608474003673,44,332,111,0,0,11,102.46023438987228,3,0.6167241127000735,29.084602024831486,3.507771704398881,38.58228619379411,0.8823464494377771,0.4915118204048434,45,75.9019096949429
2025-01-11 18:00:00,2,Industrial,140,66.68589937369568,Night Highway,Old Asphalt,0.14602101929696254,41,438,143,0,0,74,84.03639910571248,37,0.009109943882201654,40.447288165062915,10.26425316863496,20.87389780689779,0.45397339490604427,0.885440848510793,60,62.93088350773235
2025-01-11 19:00:00,1,Mixed,74,81.02846733005974,Delivery Burst,Concrete,0.9380641395681313,8,374,42,0,0,2,2601.0634437841463,23,0.7760221784402446,58.073606451321844,8.508309885450334,14.557181529668188,0.6785615166350871,0.2329145608890334,50,42.28064941642173
2025-01-11 20:00:00,15,Commercial,200,43.758238439594635,Night Highway,Old Asphalt,0.9176472779044335,48,291,7,0,0,62,3480.1736611456613,13,0.6505849866461234,43.66799811349813,17.811022975389314,19.79511518411667,0.5119158113703999,0.4508566826176089,60,38.51585815257651
2025-01-11 21:00:00,1,Mixed,273,42.69374609246185,Normal,Fresh Asphalt,0.8874689402128824,32,344,2,0,1,191,4710.7124114020235,0,0.21262474936350728,94.33140036015195,8.591332656142573,27.478670745347387,0.521861005406929,0.09666476716567107,50,92.13643757772124
2025-01-11 22:00:00,5,Mixed,53,56.17994375515626,Night Highway,Fresh Asphalt,0.6254334501665935,35,151,124,1,0,189,895.5964207847755,16,0.3747509161760937,52.357360027811616,10.675527874700752,19.507870098467087,0.7859715833419614,0.33515314262232065,45,71.75250640526573
2025-01-11 23:00:00,16,Industrial,134,55.269574550911486,Normal,Fresh Asphalt,0.8082682112162782,35,427,11,0,1,133,516.2940471804128,23,0.0078066944888902645,85.23493651941622,19.105723920036446,28.31856190589062,0.4891801002719509,0.506880444032203,45,41.228894787349496
2025-01-12 00:00:00,19,Mixed,9,73.56009409773354,School Zone Slowdown,Old Asphalt,0.06903693691137491,17,144,83,0,0,18,260.4395346357546,26,0.693683814971205,87.23823767103983,5.993835317491292,39.00556696733892,0.7544600903763896,0.7327402143357924,60,86.44631350819029
2025-01-12 01:00:00,4,Industrial,31,45.50108762115488,Delivery Burst,Fresh Asphalt,0.33478904189067915,8,129,15,0,0,17,2180.2079145647513,6,0.32266813750971923,82.70052497917624,5.779818638838828,30.122034799230477,0.2114627643618417,0.19807712005863176,50,66.3615881906488
2025-01-12 02:00:00,3,Residential,164,89.6704507193525,Night Highway,Fresh Asphalt,0.3137031247571562,28,140,77,0,0,79,3115.7368366797846,8,0.5715889152967192,23.517368070887585,15.991901598840855,20.87978098856865,0.4597179120031008,0.21809212840646586,55,81.31592673439239
2025-01-12 03:00:00,17,Residential,153,10.055083353718867,Normal,Fresh Asphalt,0.6356453219526133,49,414,58,0,1,170,4202.766783756321,34,0.9567276279144629,91.08100487100135,5.550779722879373,38.07258914414605,0.45523522508293013,0.6315778405210494,50,42.605371737524905
2025-01-12 04:00:00,17,Industrial,268,5.269267129359648,Normal,Fresh Asphalt,0.3559577734706405,13,92,62,1,0,72,3413.224411465657,11,0.299466712947585,29.65569215998827,16.6373174014641,26.969058061034318,0.7990682287173736,0.3824577834543116,55,89.41462590977517
2025-01-12 05:00:00,12,Residential,234,59.41685648256802,Normal,Fresh Asphalt,0.1485067816436808,24,113,48,0,0,130,1041.8039453742867,20,0.9902378840873183,22.580272078572087,1.9107121872328992,13.851171955977,0.4516456928205023,0.48209486723234785,60,70.43212638092155
2025-01-12 06:00:00,14,Commercial,204,30.36696755075952,Evening Rush,Fresh Asphalt,0.5964670754135437,14,283,50,0,1,125,2308.851831981395,2,0.6327283860075664,51.07772059299181,2.225224946189368,24.969430155812844,0.7066617058920663,0.8361348687787407,60,79.29564084494245
2025-01-12 07:00:00,6,Mixed,54,25.432503039456122,Morning Rush,Old Asphalt,0.8143839206690815,5,443,32,0,0,71,4551.7317315432765,14,0.24208866628550496,34.5975524568392,18.026467483255434,29.609093347301496,0.7508195216862918,0.49908330106452514,45,36.88278128101118
2025-01-12 08:00:00,3,Commercial,71,31.511421800363838,School Zone Slowdown,Fresh Asphalt,0.3821234944599732,41,410,29,0,1,37,1633.7053123868561,20,0.43677788302125775,33.814739724742715,10.816245649648707,35.14763097450216,0.7267404353576923,0.6524993806091711,55,53.91829401194019
2025-01-12 09:00:00,9,Mixed,62,26.764043033921116,Night Highway,Fresh Asphalt,0.1322687150984817,28,142,75,0,0,67,2493.651825459657,9,0.7404531223835897,41.586471003211294,14.376285333884775,38.09430360122942,0.6826349448389317,0.6567750416599722,50,51.046724863724705
2025-01-12 10:00:00,5,Residential,263,7.617154221138067,Evening Rush,Concrete,0.19668819731282305,14,222,14,0,1,171,4792.826673218484,32,0.44647790768308127,38.630420393514115,4.505777837250886,19.522484011491557,0.5308934794795157,0.8036119429560182,45,91.97569971727225
2025-01-12 11:00:00,17,Commercial,134,87.58030860320004,Night Highway,Old Asphalt,0.23748330516938398,28,231,81,0,1,79,3673.5400278684883,5,0.06850756734155239,71.35965516126149,3.325487367642166,14.665370922371103,0.49864398214704836,0.6381394884910242,60,46.12031413282016
2025-01-12 12:00:00,14,Residential,219,23.76336651848645,Night Highway,Old Asphalt,0.2998975929945362,3,462,91,0,0,190,3738.70192820846,1,0.16860366138254235,34.008297997705256,16.699085244652803,12.214859265816472,0.6516672467007117,0.06480982565386251,45,77.42310360284554
2025-01-12 13:00:00,3,Mixed,176,67.39252982009103,Delivery Burst,Old Asphalt,0.6427950705063091,17,32,22,0,0,41,1261.670022066138,28,0.7912977457839455,60.73387288979439,7.172468140464976,32.15063808124849,0.2509624819874611,0.34217298268684015,50,37.56521226495758
2025-01-12 14:00:00,1,Industrial,262,69.8206935490049,Delivery Burst,Old Asphalt,0.600945484537719,49,275,93,0,0,63,2073.490591525641,39,0.6483730757180614,93.98199096076473,9.10065238243989,33.85474758146296,0.9006558736412209,0.98931618350921,50,46.861045141654316
2025-01-12 15:00:00,1,Industrial,106,83.98687883061449,Delivery Burst,Fresh Asphalt,0.6960798615670392,48,169,44,0,1,181,411.71081548360854,32,0.5698254773321337,52.42868157172167,0.5594379455071796,22.281193807845007,0.8602521144242745,0.19651028880791876,60,55.31584125526116
2025-01-12 16:00:00,3,Commercial,213,7.596703852937297,Evening Rush,Fresh Asphalt,0.36250198453151317,43,139,61,0,0,77,3032.6293352526686,3,0.1676219707554013,68.14048315965773,7.7176146838593285,21.877762215208868,0.47710777362975176,0.5867290784146886,45,82.6703508724845
2025-01-12 17:00:00,18,Residential,295,79.12410876799565,Night Highway,Concrete,0.8239976518799783,38,356,14,0,0,126,518.6508227124709,3,0.8377574453503394,92.70287582974052,15.408756162499568,38.62711094963896,0.6534552987085049,0.8429406398772615,55,82.39859480370802
2025-01-12 18:00:00,10,Residential,290,49.81422537138302,Morning Rush,Concrete,0.20408766115576027,15,200,45,0,0,104,4179.547911029774,28,0.9607401095862501,30.32292485310232,16.425503545723387,37.50043975240982,0.9457821585475708,0.586558560747354,55,92.1561117045897
2025-01-12 19:00:00,3,Commercial,120,58.76624934709537,School Zone Slowdown,Old Asphalt,0.46904074751815394,10,22,63,0,0,198,4072.768935099984,36,0.040887097490669544,51.39552569697871,13.975095777650836,16.997977057511296,0.41730943792967734,0.37227025812667724,55,90.00605016001309
2025-01-12 20:00:00,8,Industrial,268,59.77997355528786,Delivery Burst,Concrete,0.8009387215414303,13,455,74,0,0,75,2668.0255056115475,19,0.0780318706538553,83.76443001464406,13.843594670874843,33.424229432494215,0.7939642141558827,0.08022856271770573,50,39.89087570270098
2025-01-12 21:00:00,14,Mixed,154,74.68281342370184,Delivery Burst,Concrete,0.18015864773261925,2,223,51,0,0,164,705.8301659851485,22,0.8847245033145648,89.92292620586599,10.124785331943158,28.681011886988202,0.26618544585680415,0.36166490253609496,45,84.79206332868175
2025-01-12 22:00:00,18,Commercial,40,33.33962238352439,Night Highway,Old Asphalt,0.10986311374078295,49,367,87,0,0,131,127.89491597584079,17,0.8155522540321283,65.09270434691788,10.76658658519646,14.626682173589197,0.6186977179767769,0.18206751157428958,55,62.07041477240101
2025-01-12 23:00:00,15,Mixed,291,67.30935113809943,Night Highway,Old Asphalt,0.8836839676879897,41,269,56,0,0,129,3983.543337712862,24,0.6179344555112937,30.756545190516754,14.85263493626287,20.70313141259681,0.9071753035578383,0.96086281628198,45,86.953165443784
2025-01-13 00:00:00,2,Industrial,212,49.92913932638675,Evening Rush,Concrete,0.3429296627591959,37,346,82,0,0,121,3000.702416067134,0,0.9449652089861379,87.61036879607413,4.946035976554457,15.324188239224474,0.6413674273192589,0.7150318415582864,60,40.35717509186783
2025-01-13 01:00:00,10,Residential,110,72.43849121595456,Evening Rush,Fresh Asphalt,0.683870124909032,44,152,65,0,0,43,3554.6481837394167,14,0.6464305779920032,33.08349246432069,4.6303413649211205,18.854681164655158,0.6930022614696811,0.7493831543598622,55,84.36614609044014
2025-01-13 02:00:00,2,Industrial,162,89.19641278546135,Delivery Burst,Concrete,0.02534860426393848,41,332,149,0,1,194,1519.035628681838,33,0.21598527572950332,46.46583862490889,18.998496478281094,28.45903527320055,0.9261114346476353,0.4359692660003781,45,44.57855114004646
2025-01-13 03:00:00,17,Commercial,125,22.055336479319706,Night Highway,Concrete,0.6900468884094496,17,84,19,0,1,195,2547.4136892195725,19,0.7286423237169002,48.16309833216963,0.5537977351755075,21.25796413130319,0.7722885120398424,0.10996482813170616,50,55.03049780416053
2025-01-13 04:00:00,8,Residential,59,89.54513453259982,Morning Rush,Fresh Asphalt,0.3161013115469705,19,108,32,0,0,101,3735.870852698252,36,0.6457103447456373,53.546865490447104,2.7893092733036307,21.821785595075717,0.7566957441794124,0.266716486167321,60,36.7309040174013
2025-01-13 05:00:00,1,Commercial,16,12.634033114035791,School Zone Slowdown,Fresh Asphalt,0.05574085358744174,47,30,71,0,0,61,2312.8165415689978,26,0.9857447020100294,79.26243619482122,11.40664852402496,26.189418778515694,0.6691072176743187,0.25971110406633013,60,42.42368529122831
2025-01-13 06:00:00,9,Commercial,149,5.196991571909178,Night Highway,Old Asphalt,0.609812761548117,24,228,24,1,0,0,3006.921113843655,21,0.21389573637479176,80.16082835768634,14.75669677396697,12.616724165251682,0.7063908913539347,0.48677935080154366,60,61.74355312474296
2025-01-13 07:00:00,11,Industrial,140,8.753764575115657,Night Highway,Old Asphalt,0.24080381607317325,37,239,45,0,0,16,3948.6413090398114,4,0.597884936362599,73.97413049585856,10.757821659700236,32.163918695482444,0.842964339213294,0.46097978669335715,60,84.10030013806822
2025-01-13 08:00:00,16,Commercial,7,34.051504402624744,Normal,Concrete,0.38680724205188,12,377,72,0,0,15,1076.1032263318943,33,0.7801675222251225,21.65965058161862,7.1012799232976835,22.0512860024002,0.9833864666377956,0.4334082173718403,50,81.42018628190299
2025-01-13 09:00:00,7,Industrial,148,58.79703810766691,Evening Rush,Fresh Asphalt,0.08058081228651359,3,362,97,0,0,8,329.64444678741154,38,0.3389830893381708,62.36338266628637,19.559522387059353,24.411912646069606,0.8362602832065504,0.495977466692741,50,49.1178657065788
2025-01-13 10:00:00,10,Residential,34,10.86751097546722,School Zone Slowdown,Old Asphalt,0.14716325109494532,13,309,56,0,0,180,2659.1175540540257,2,0.3796795830982377,76.061971691105,14.077053702656917,39.228991865638946,0.7660294653015971,0.987023081981475,55,44.101426944156856
2025-01-13 11:00:00,3,Industrial,241,5.481594235013218,Delivery Burst,Concrete,0.29797723549584376,32,388,86,0,1,58,310.62885360047864,16,0.8879018383283207,53.34689300461571,16.627816821341582,20.33100664954762,0.3084359068892119,0.29835363065288334,50,58.355807778906204
2025-01-13 12:00:00,18,Residential,283,84.65273741899756,Night Highway,Fresh Asphalt,0.08975950056015713,27,140,132,0,0,118,3832.786471833766,23,0.40419487960888134,90.87020340240473,0.804937483764081,29.446568079217762,0.8536643099533545,0.6152691603435876,50,87.99610083277308
2025-01-13 13:00:00,13,Industrial,119,74.86376405489402,Delivery Burst,Concrete,0.9108262646863152,36,155,54,1,0,136,3596.057238168943,23,0.6247328518956144,81.78578914102633,4.718402209467674,21.775129518874323,0.7887954939189625,0.23950774404030484,60,40.48550444978019
2025-01-13 14:00:00,7,Mixed,108,73.78056954681765,Night Highway,Old Asphalt,0.006047043183978418,7,298,60,1,0,139,4408.563357326485,2,0.8892381375268256,67.86162991151231,7.4834218718316015,36.82848156051034,0.816345756320987,0.46660626592618204,50,67.574840620661
2025-01-13 15:00:00,4,Mixed,122,80.17606341766806,Delivery Burst,Old Asphalt,0.4838602188643114,43,344,88,0,1,118,3197.810490169803,6,0.20982658309056135,24.6818887761885,3.652027961645561,35.40268800985118,0.38487718259464954,0.2000492331463749,60,40.32844876418251
2025-01-13 16:00:00,13,Commercial,9,64.50291318562887,School Zone Slowdown,Fresh Asphalt,0.12324745813255145,33,370,7,0,0,40,335.9878537618688,24,0.9818772963526058,68.92596856873536,1.457985454182944,17.24872815287153,0.9227549572327423,0.5581922352997577,45,63.21272726985434
2025-01-13 17:00:00,1,Industrial,252,13.874351028586922,Evening Rush,Concrete,0.30767908947794853,43,98,15,0,0,142,1265.760627448087,2,0.7019535339703258,88.36847009391641,4.501833291893604,30.752371378327016,0.2778250946774898,0.2650117864836675,45,42.607490729658934
2025-01-13 18:00:00,8,Industrial,125,38.92351598626646,School Zone Slowdown,Fresh Asphalt,0.9260595598182655,4,46,115,0,0,65,4039.6592228135964,14,0.4961216941414448,48.458404016071356,10.672712624740852,11.95515987691621,0.40288964455355725,0.03678891671883078,45,39.82021609996189
2025-01-13 19:00:00,14,Residential,290,66.46770634949351,Normal,Old Asphalt,0.16169455327398685,4,486,60,0,0,74,835.6620865679387,28,0.4309205643509977,82.85993942040207,13.914904967134106,38.8955616858967,0.7304187506595214,0.81527109147282,45,46.45095998381508
2025-01-13 20:00:00,16,Commercial,153,28.82842916727928,Morning Rush,Old Asphalt,0.9658323197183326,30,326,14,0,0,10,3492.402339074437,28,0.9543646155515045,43.48708571466342,15.48041845930162,20.469703240424728,0.7389715710648121,0.1282551121204175,45,50.31536116212597
2025-01-13 21:00:00,14,Industrial,88,63.429540951580194,Evening Rush,Concrete,0.2057943769894217,44,421,149,0,0,7,3901.29665460239,9,0.20572482752966637,62.75774686604771,0.8587230973543414,34.95528317754301,0.4506596530406599,0.3680387991169056,45,51.575922747885485
2025-01-13 22:00:00,12,Commercial,235,7.08236810275045,School Zone Slowdown,Concrete,0.7415661084668296,8,479,130,0,0,182,1650.5589892762057,31,0.3116832568459613,68.63183137780868,8.559723444251823,19.5529409823193,0.7612158216894518,0.4771776091112029,45,73.71607683483997
2025-01-13 23:00:00,19,Mixed,292,31.021673974765424,Normal,Concrete,0.5466772648973117,41,66,101,0,0,133,1611.4873670145423,22,0.30779275554792473,70.84962781691712,2.4442316717073465,28.983122235906162,0.5103444301238977,0.43248000042192736,60,38.29891253737288
2025-01-14 00:00:00,15,Industrial,165,51.67607858355968,Morning Rush,Fresh Asphalt,0.8844787275967592,31,61,53,1,0,180,2789.0134060457344,38,0.28900633473446347,86.19119858482611,8.624007728893437,39.50772375952995,0.20014041268633864,0.725665763690009,60,39.848543594321846
2025-01-14 01:00:00,2,Industrial,276,58.727635508030595,Normal,Concrete,0.5539932555031309,32,108,13,0,1,147,4306.431663773818,8,0.4685380452156892,37.596670025471155,8.679516982405902,36.30249589394891,0.3300849058299068,0.5967765959309443,60,46.32236968875603
2025-01-14 02:00:00,2,Commercial,42,54.04845647926242,Night Highway,Concrete,0.5345592191563087,2,166,35,0,0,166,1119.5310095674026,36,0.9891792332678332,39.6777188966731,9.964233734244875,14.810977297147222,0.9060946201745395,0.29537118270748597,60,87.32378415088532
2025-01-14 03:00:00,19,Industrial,230,64.30928346624151,Night Highway,Old Asphalt,0.1954580003683999,29,36,104,0,1,98,4706.290980212013,39,0.8887867667162174,72.80307449830525,17.856612525264786,26.424652994484138,0.3781552093835351,0.05170299984067017,50,72.71629556379398
2025-01-14 04:00:00,17,Commercial,146,5.517543600386321,Delivery Burst,Old Asphalt,0.16622936205165872,49,118,81,0,0,71,2995.593424100541,13,0.32794956832148614,33.289535936302855,16.101910052481788,20.455953463440707,0.29032827108710074,0.7675951182531763,50,78.82217955127734
2025-01-14 05:00:00,10,Industrial,296,13.580001998089326,Evening Rush,Concrete,0.9164891511155142,11,497,66,0,0,112,4960.632356761381,3,0.42287011573013766,54.82028037229703,12.734416902727837,23.030165549448753,0.7457604847465558,0.3525271266784217,55,57.22172933345955
2025-01-14 06:00:00,6,Residential,155,78.86026144372732,Night Highway,Concrete,0.32783819885003407,28,85,9,0,0,106,448.0686199766132,19,0.6694807463859314,21.502578805791135,17.708146458670615,20.055493876563055,0.5525651539277889,0.8897247409999692,50,47.79322094420005
2025-01-14 07:00:00,15,Commercial,118,62.948634747663704,Normal,Old Asphalt,0.37208225496289593,2,381,48,0,0,33,632.8106825337953,27,0.017151680696614102,30.57345027425856,13.569372330092467,20.078777445865395,0.8372727491181156,0.3950567736032504,60,37.27768165777477
2025-01-14 08:00:00,11,Industrial,241,14.599189628310961,Evening Rush,Concrete,0.7598236584283884,25,391,110,0,1,56,4133.209018567413,13,0.8201536586856478,70.91347887716461,16.377099215261502,26.276597313298343,0.8891559476526305,0.7176586061377073,60,64.31213719831354
